wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1411.2472,0,0.13895,1.2349e-08,9.5914,9.7303
1411.2595,0,0.13895,1.235e-08,9.5913,9.7302
1411.2718,0,0.13895,1.2352e-08,9.5912,9.7301
1411.2841,0,0.13895,1.2353e-08,9.5911,9.73
1411.2964,0,0.13895,1.2355e-08,9.591,9.7299
1411.3087,0,0.13895,1.2357e-08,9.5909,9.7298
1411.3210,0,0.13895,1.2358e-08,9.5908,9.7297
1411.3333,0,0.13895,1.236e-08,9.5907,9.7296
1411.3456,0,0.13895,1.2361e-08,9.5906,9.7295
1411.3579,0,0.13895,1.2363e-08,9.5905,9.7294
1411.3702,0,0.13895,1.2365e-08,9.5904,9.7293
1411.3825,0,0.13895,1.2366e-08,9.5903,9.7292
1411.3948,0,0.13895,1.2368e-08,9.5902,9.7291
1411.4071,0,0.13895,1.2369e-08,9.5901,9.729
1411.4194,0,0.13895,1.2371e-08,9.59,9.7289
1411.4317,0,0.13895,1.2373e-08,9.5899,9.7288
1411.4440,0,0.13895,1.2374e-08,9.5898,9.7287
1411.4563,0,0.13895,1.2376e-08,9.5897,9.7286
1411.4686,0,0.13895,1.2377e-08,9.5896,9.7285
1411.4809,0,0.13895,1.2379e-08,9.5895,9.7284
1411.4932,0,0.13895,1.2381e-08,9.5894,9.7284
1411.5055,0,0.13895,1.2382e-08,9.5893,9.7283
1411.5178,0,0.13895,1.2384e-08,9.5892,9.7281
1411.5301,0,0.13895,1.2385e-08,9.5891,9.7281
1411.5424,0,0.13895,1.2387e-08,9.589,9.728
1411.5547,0,0.13895,1.2389e-08,9.5889,9.7279
1411.5670,0,0.13895,1.239e-08,9.5888,9.7278
1411.5793,0,0.13895,1.2392e-08,9.5887,9.7277
1411.5916,0,0.13895,1.2393e-08,9.5886,9.7276
1411.6039,0,0.13895,1.2395e-08,9.5885,9.7275
1411.6162,0,0.13895,1.2397e-08,9.5884,9.7274
1411.6285,0,0.13895,1.2398e-08,9.5883,9.7273
1411.6408,0,0.13895,1.24e-08,9.5882,9.7272
1411.6530,0,0.13895,1.2401e-08,9.5881,9.7271
1411.6653,0,0.13895,1.2403e-08,9.588,9.727
1411.6776,0,0.13895,1.2405e-08,9.5879,9.7269
1411.6899,0,0.13895,1.2406e-08,9.5878,9.7268
1411.7022,0,0.13895,1.2408e-08,9.5877,9.7267
1411.7145,0,0.13895,1.2409e-08,9.5876,9.7266
1411.7268,0,0.13895,1.2411e-08,9.5875,9.7265
1411.7391,0,0.13895,1.2413e-08,9.5874,9.7264
1411.7514,0,0.13895,1.2414e-08,9.5873,9.7263
1411.7637,0,0.13895,1.2416e-08,9.5872,9.7262
1411.7760,0,0.13895,1.2417e-08,9.5871,9.7261
1411.7883,0,0.13895,1.2419e-08,9.587,9.726
1411.8006,0,0.13895,1.2421e-08,9.5869,9.7259
1411.8129,0,0.13895,1.2422e-08,9.5868,9.7258
1411.8252,0,0.13895,1.2424e-08,9.5867,9.7257
1411.8375,0,0.13895,1.2425e-08,9.5866,9.7256
1411.8498,0,0.13895,1.2427e-08,9.5865,9.7255
1411.8621,0,0.13895,1.2429e-08,9.5864,9.7254
1411.8744,0,0.13895,1.243e-08,9.5863,9.7253
1411.8867,0,0.13895,1.2432e-08,9.5862,9.7252
1411.8990,0,0.13895,1.2433e-08,9.5861,9.7251
1411.9113,0,0.13895,1.2435e-08,9.586,9.725
1411.9236,0,0.13895,1.2437e-08,9.5859,9.7249
1411.9359,0,0.13895,1.2438e-08,9.5858,9.7248
1411.9482,0,0.13895,1.244e-08,9.5857,9.7247
1411.9605,0,0.13895,1.2441e-08,9.5856,9.7246
1411.9728,0,0.13895,1.2443e-08,9.5855,9.7245
1411.9851,0,0.13895,1.2445e-08,9.5854,9.7244
1411.9974,0,0.13895,1.2446e-08,9.5853,9.7243
1412.0097,0,0.13895,1.2448e-08,9.5852,9.7242
1412.0220,0,0.13895,1.2449e-08,9.5851,9.7241
1412.0343,0,0.13895,1.2451e-08,9.585,9.724
1412.0466,0,0.13895,1.2453e-08,9.5849,9.7239
1412.0589,0,0.13895,1.2454e-08,9.5848,9.7238
1412.0712,0,0.13895,1.2456e-08,9.5847,9.7237
1412.0835,0,0.13895,1.2457e-08,9.5846,9.7236
1412.0958,0,0.13895,1.2459e-08,9.5845,9.7235
1412.1081,0,0.13895,1.2461e-08,9.5844,9.7234
1412.1204,0,0.13895,1.2462e-08,9.5843,9.7233
1412.1327,0,0.13895,1.2464e-08,9.5842,9.7232
1412.1450,0,0.13895,1.2465e-08,9.5841,9.7231
1412.1573,0,0.13895,1.2467e-08,9.584,9.723
1412.1696,0,0.13895,1.2469e-08,9.5839,9.7229
1412.1818,0,0.13895,1.247e-08,9.5838,9.7228
1412.1941,0,0.13895,1.2472e-08,9.5837,9.7227
1412.2064,0,0.13895,1.2473e-08,9.5836,9.7226
1412.2187,0,0.13895,1.2475e-08,9.5835,9.7225
1412.2310,0,0.13895,1.2477e-08,9.5834,9.7224
1412.2433,0,0.13895,1.2478e-08,9.5833,9.7223
1412.2556,0,0.13895,1.248e-08,9.5832,9.7222
1412.2679,0,0.13895,1.2481e-08,9.5831,9.7221
1412.2802,0,0.13895,1.2483e-08,9.583,9.722
1412.2925,0,0.13895,1.2485e-08,9.5829,9.7219
1412.3048,0,0.13895,1.2486e-08,9.5828,9.7218
1412.3171,0,0.13895,1.2488e-08,9.5827,9.7217
1412.3294,0,0.13895,1.2489e-08,9.5826,9.7216
1412.3417,0,0.13895,1.2491e-08,9.5825,9.7215
1412.3540,0,0.13895,1.2493e-08,9.5824,9.7214
1412.3663,0,0.13895,1.2494e-08,9.5823,9.7213
1412.3786,0,0.13895,1.2496e-08,9.5822,9.7212
1412.3909,0,0.13895,1.2497e-08,9.5821,9.7211
1412.4032,0,0.13895,1.2499e-08,9.582,9.721
1412.4155,0,0.13895,1.2501e-08,9.5819,9.7209
1412.4278,0,0.13895,1.2502e-08,9.5818,9.7208
1412.4401,0,0.13895,1.2504e-08,9.5817,9.7207
1412.4524,0,0.13895,1.2505e-08,9.5816,9.7206
1412.4647,0,0.13895,1.2507e-08,9.5815,9.7205
1412.4770,0,0.13895,1.2509e-08,9.5814,9.7204
1412.4893,0,0.13895,1.251e-08,9.5813,9.7203
1412.5016,0,0.13895,1.2512e-08,9.5812,9.7202
1412.5139,0,0.13895,1.2513e-08,9.5811,9.7201
1412.5262,0,0.13895,1.2515e-08,9.581,9.72
1412.5385,0,0.13895,1.2517e-08,9.5809,9.7199
1412.5508,0,0.13895,1.2518e-08,9.5808,9.7198
1412.5631,0,0.13895,1.252e-08,9.5807,9.7197
1412.5754,0,0.13895,1.2521e-08,9.5806,9.7196
1412.5877,0,0.13895,1.2523e-08,9.5805,9.7195
1412.6000,0,0.13895,1.2525e-08,9.5804,9.7194
1412.6123,0,0.13895,1.2526e-08,9.5803,9.7193
1412.6246,0,0.13895,1.2528e-08,9.5802,9.7192
1412.6369,0,0.13895,1.2529e-08,9.5801,9.7191
1412.6492,0,0.13895,1.2531e-08,9.58,9.719
1412.6615,0,0.13895,1.2532e-08,9.5799,9.7189
1412.6738,0,0.13895,1.2534e-08,9.5798,9.7188
1412.6861,0,0.13895,1.2536e-08,9.5797,9.7187
1412.6984,0,0.13895,1.2537e-08,9.5796,9.7186
1412.7106,0,0.13895,1.2539e-08,9.5795,9.7185
1412.7229,0,0.13895,1.254e-08,9.5794,9.7184
1412.7352,0,0.13895,1.2542e-08,9.5793,9.7183
1412.7475,0,0.13895,1.2544e-08,9.5792,9.7182
1412.7598,0,0.13895,1.2545e-08,9.5791,9.7181
1412.7721,0,0.13895,1.2547e-08,9.579,9.718
1412.7844,0,0.13895,1.2548e-08,9.5789,9.7179
1412.7967,0,0.13895,1.255e-08,9.5788,9.7178
1412.8090,0,0.13895,1.2552e-08,9.5787,9.7177
1412.8213,0,0.13895,1.2553e-08,9.5786,9.7176
1412.8336,0,0.13895,1.2555e-08,9.5785,9.7175
1412.8459,0,0.13895,1.2556e-08,9.5784,9.7174
1412.8582,0,0.13895,1.2558e-08,9.5783,9.7173
1412.8705,0,0.13895,1.256e-08,9.5782,9.7172
1412.8828,0,0.13895,1.2561e-08,9.5781,9.7171
1412.8951,0,0.13895,1.2563e-08,9.578,9.717
1412.9074,0,0.13895,1.2564e-08,9.5779,9.7169
1412.9197,0,0.13895,1.2566e-08,9.5778,9.7168
1412.9320,0,0.13895,1.2568e-08,9.5777,9.7167
1412.9443,0,0.13895,1.2569e-08,9.5776,9.7166
1412.9566,0,0.13895,1.2571e-08,9.5775,9.7165
1412.9689,0,0.13895,1.2572e-08,9.5774,9.7164
1412.9812,0,0.13895,1.2574e-08,9.5773,9.7163
1412.9935,0,0.13895,1.2576e-08,9.5772,9.7162
1413.0058,0,0.13895,1.2577e-08,9.5771,9.7161
1413.0181,0,0.13895,1.2579e-08,9.577,9.716
1413.0304,0,0.13895,1.258e-08,9.5769,9.7159
1413.0427,0,0.13895,1.2582e-08,9.5768,9.7158
1413.0550,0,0.13895,1.2583e-08,9.5767,9.7157
1413.0673,0,0.13895,1.2585e-08,9.5766,9.7156
1413.0796,0,0.13895,1.2587e-08,9.5765,9.7155
1413.0919,0,0.13895,1.2588e-08,9.5764,9.7154
1413.1042,0,0.13895,1.259e-08,9.5763,9.7153
1413.1165,0,0.13895,1.2591e-08,9.5762,9.7152
1413.1288,0,0.13895,1.2593e-08,9.5761,9.7151
1413.1411,0,0.13895,1.2595e-08,9.576,9.715
1413.1534,0,0.13895,1.2596e-08,9.5759,9.7149
1413.1657,0,0.13895,1.2598e-08,9.5758,9.7148
1413.1780,0,0.13895,1.2599e-08,9.5757,9.7147
1413.1903,0,0.13895,1.2601e-08,9.5756,9.7146
1413.2026,0,0.13895,1.2603e-08,9.5755,9.7145
1413.2149,0,0.13895,1.2604e-08,9.5754,9.7144
1413.2272,0,0.13895,1.2606e-08,9.5753,9.7143
1413.2395,0,0.13895,1.2607e-08,9.5752,9.7142
1413.2517,0,0.13895,1.2609e-08,9.5751,9.7141
1413.2640,0,0.13895,1.2611e-08,9.575,9.714
1413.2763,0,0.13895,1.2612e-08,9.5749,9.7139
1413.2886,0,0.13895,1.2614e-08,9.5748,9.7138
1413.3009,0,0.13895,1.2615e-08,9.5747,9.7137
1413.3132,0,0.13895,1.2617e-08,9.5746,9.7136
1413.3255,0,0.13895,1.2618e-08,9.5745,9.7135
1413.3378,0,0.13895,1.262e-08,9.5744,9.7134
1413.3501,0,0.13895,1.2622e-08,9.5743,9.7133
1413.3624,0,0.13895,1.2623e-08,9.5742,9.7132
1413.3747,0,0.13895,1.2625e-08,9.5741,9.7131
1413.3870,0,0.13895,1.2626e-08,9.574,9.713
1413.3993,0,0.13895,1.2628e-08,9.5739,9.7129
1413.4116,0,0.13895,1.263e-08,9.5738,9.7128
1413.4239,0,0.13895,1.2631e-08,9.5737,9.7126
1413.4362,0,0.13895,1.2633e-08,9.5736,9.7125
1413.4485,0,0.13895,1.2634e-08,9.5735,9.7124
1413.4608,0,0.13895,1.2636e-08,9.5734,9.7123
1413.4731,0,0.13895,1.2638e-08,9.5733,9.7122
1413.4854,0,0.13895,1.2639e-08,9.5732,9.7121
1413.4977,0,0.13895,1.2641e-08,9.5731,9.712
1413.5100,0,0.13895,1.2642e-08,9.573,9.7119
1413.5223,0,0.13895,1.2644e-08,9.5729,9.7118
1413.5346,0,0.13895,1.2645e-08,9.5728,9.7117
1413.5469,0,0.13895,1.2647e-08,9.5727,9.7116
1413.5592,0,0.13895,1.2649e-08,9.5726,9.7115
1413.5715,0,0.13895,1.265e-08,9.5725,9.7114
1413.5838,0,0.13895,1.2652e-08,9.5724,9.7113
1413.5961,0,0.13895,1.2653e-08,9.5723,9.7112
1413.6084,0,0.13895,1.2655e-08,9.5722,9.7111
1413.6207,0,0.13895,1.2657e-08,9.5721,9.711
1413.6330,0,0.13895,1.2658e-08,9.572,9.7109
1413.6453,0,0.13895,1.266e-08,9.5719,9.7108
1413.6576,0,0.13895,1.2661e-08,9.5718,9.7107
1413.6699,0,0.13895,1.2663e-08,9.5717,9.7106
1413.6822,0,0.13895,1.2664e-08,9.5716,9.7105
1413.6945,0,0.13895,1.2666e-08,9.5715,9.7104
1413.7068,0,0.13895,1.2668e-08,9.5714,9.7103
1413.7191,0,0.13895,1.2669e-08,9.5713,9.7102
1413.7314,0,0.13895,1.2671e-08,9.5712,9.7101
1413.7437,0,0.13895,1.2672e-08,9.5711,9.71
1413.7560,0,0.13895,1.2674e-08,9.571,9.7099
1413.7683,0,0.13895,1.2676e-08,9.5709,9.7098
1413.7805,0,0.13895,1.2677e-08,9.5708,9.7097
1413.7928,0,0.13895,1.2679e-08,9.5707,9.7096
1413.8051,0,0.13895,1.268e-08,9.5706,9.7095
1413.8174,0,0.13895,1.2682e-08,9.5704,9.7094
1413.8297,0,0.13895,1.2683e-08,9.5703,9.7093
1413.8420,0,0.13895,1.2685e-08,9.5702,9.7092
1413.8543,0,0.13895,1.2687e-08,9.5701,9.7091
1413.8666,0,0.13895,1.2688e-08,9.57,9.709
1413.8789,0,0.13895,1.269e-08,9.5699,9.7089
1413.8912,0,0.13895,1.2691e-08,9.5698,9.7088
1413.9035,0,0.13895,1.2693e-08,9.5697,9.7087
1413.9158,0,0.13895,1.2694e-08,9.5696,9.7086
1413.9281,0,0.13895,1.2696e-08,9.5695,9.7085
1413.9404,0,0.13895,1.2698e-08,9.5694,9.7084
1413.9527,0,0.13895,1.2699e-08,9.5693,9.7083
1413.9650,0,0.13895,1.2701e-08,9.5692,9.7082
1413.9773,0,0.13895,1.2702e-08,9.5691,9.7081
1413.9896,0,0.13895,1.2704e-08,9.569,9.708
1414.0019,0,0.13895,1.2706e-08,9.5689,9.7079
1414.0142,0,0.13895,1.2707e-08,9.5688,9.7078
1414.0265,0,0.13895,1.2709e-08,9.5687,9.7076
1414.0388,0,0.13895,1.271e-08,9.5686,9.7075
1414.0511,0,0.13895,1.2712e-08,9.5685,9.7074
1414.0634,0,0.13895,1.2713e-08,9.5684,9.7073
1414.0757,0,0.13895,1.2715e-08,9.5682,9.7072
1414.0880,0,0.13895,1.2717e-08,9.5681,9.7071
1414.1003,0,0.13895,1.2718e-08,9.568,9.707
1414.1126,0,0.13895,1.272e-08,9.5679,9.7069
1414.1249,0,0.13895,1.2721e-08,9.5678,9.7067
1414.1372,0,0.13895,1.2723e-08,9.5677,9.7066
1414.1495,0,0.13895,1.2724e-08,9.5676,9.7065
1414.1618,0,0.13895,1.2726e-08,9.5675,9.7064
1414.1741,0,0.13895,1.2728e-08,9.5673,9.7063
1414.1864,0,0.13895,1.2729e-08,9.5672,9.7062
1414.1987,0,0.13895,1.2731e-08,9.5671,9.7061
1414.2110,0,0.13895,1.2732e-08,9.567,9.706
1414.2233,0,0.13895,1.2734e-08,9.5669,9.7059
1414.2356,0,0.13895,1.2735e-08,9.5668,9.7057
1414.2479,0,0.13895,1.2737e-08,9.5667,9.7056
1414.2602,0,0.13895,1.2739e-08,9.5666,9.7055
1414.2725,0,0.13895,1.274e-08,9.5665,9.7054
1414.2848,0,0.13895,1.2742e-08,9.5663,9.7053
1414.2971,0,0.13895,1.2743e-08,9.5662,9.7052
1414.3093,0,0.13895,1.2745e-08,9.5661,9.7051
1414.3216,0,0.13895,1.2747e-08,9.566,9.705
1414.3339,0,0.13895,1.2748e-08,9.5659,9.7048
1414.3462,0,0.13895,1.275e-08,9.5658,9.7047
1414.3585,0,0.13895,1.2751e-08,9.5657,9.7046
1414.3708,0,0.13895,1.2753e-08,9.5656,9.7045
1414.3831,0,0.13895,1.2754e-08,9.5654,9.7044
1414.3954,0,0.13895,1.2756e-08,9.5653,9.7043
1414.4077,0,0.13895,1.2758e-08,9.5652,9.7042
1414.4200,0,0.13895,1.2759e-08,9.5651,9.704
1414.4323,0,0.13895,1.2761e-08,9.565,9.7039
1414.4446,0,0.13895,1.2762e-08,9.5649,9.7038
1414.4569,0,0.13895,1.2764e-08,9.5648,9.7037
1414.4692,0,0.13895,1.2765e-08,9.5647,9.7036
1414.4815,0,0.13895,1.2767e-08,9.5645,9.7035
1414.4938,0,0.13895,1.2768e-08,9.5644,9.7034
1414.5061,0,0.13895,1.277e-08,9.5643,9.7033
1414.5184,0,0.13895,1.2772e-08,9.5642,9.7032
1414.5307,0,0.13895,1.2773e-08,9.5641,9.703
1414.5430,0,0.13895,1.2775e-08,9.564,9.7029
1414.5553,0,0.13895,1.2776e-08,9.5639,9.7028
1414.5676,0,0.13895,1.2778e-08,9.5638,9.7027
1414.5799,0,0.13895,1.2779e-08,9.5636,9.7026
1414.5922,0,0.13895,1.2781e-08,9.5635,9.7025
1414.6045,0,0.13895,1.2783e-08,9.5634,9.7024
1414.6168,0,0.13895,1.2784e-08,9.5633,9.7023
1414.6291,0,0.13895,1.2786e-08,9.5632,9.7021
1414.6414,0,0.13895,1.2787e-08,9.5631,9.702
1414.6537,0,0.13895,1.2789e-08,9.563,9.7019
1414.6660,0,0.13895,1.279e-08,9.5628,9.7018
1414.6783,0,0.13895,1.2792e-08,9.5627,9.7017
1414.6906,0,0.13895,1.2794e-08,9.5626,9.7016
1414.7029,0,0.13895,1.2795e-08,9.5625,9.7015
1414.7152,0,0.13895,1.2797e-08,9.5624,9.7013
1414.7275,0,0.13895,1.2798e-08,9.5623,9.7012
1414.7398,0,0.13895,1.28e-08,9.5622,9.7011
1414.7521,0,0.13895,1.2801e-08,9.5621,9.701
1414.7644,0,0.13895,1.2803e-08,9.5619,9.7009
1414.7767,0,0.13895,1.2805e-08,9.5618,9.7008
1414.7890,0,0.13895,1.2806e-08,9.5617,9.7007
1414.8013,0,0.13895,1.2808e-08,9.5616,9.7006
1414.8136,0,0.13895,1.2809e-08,9.5615,9.7004
1414.8259,0,0.13895,1.2811e-08,9.5614,9.7003
1414.8381,0,0.13895,1.2812e-08,9.5613,9.7002
1414.8504,0,0.13895,1.2814e-08,9.5612,9.7001
1414.8627,0,0.13895,1.2815e-08,9.561,9.7
1414.8750,0,0.13895,1.2817e-08,9.5609,9.6999
1414.8873,0,0.13895,1.2819e-08,9.5608,9.6998
1414.8996,0,0.13895,1.282e-08,9.5607,9.6996
1414.9119,0,0.13895,1.2822e-08,9.5606,9.6995
1414.9242,0,0.13895,1.2823e-08,9.5605,9.6994
1414.9365,0,0.13895,1.2825e-08,9.5604,9.6993
1414.9488,0,0.13895,1.2826e-08,9.5603,9.6992
1414.9611,0,0.13895,1.2828e-08,9.5601,9.6991
1414.9734,0,0.13895,1.283e-08,9.56,9.699
1414.9857,0,0.13895,1.2831e-08,9.5599,9.6989
1414.9980,0,0.13895,1.2833e-08,9.5598,9.6987
1415.0103,0,0.13895,1.2834e-08,9.5597,9.6986
1415.0226,0,0.13895,1.2836e-08,9.5596,9.6985
1415.0349,0,0.13895,1.2837e-08,9.5594,9.6984
1415.0472,0,0.13895,1.2839e-08,9.5593,9.6983
1415.0595,0,0.13895,1.284e-08,9.5592,9.6982
1415.0718,0,0.13895,1.2842e-08,9.5591,9.698
1415.0841,0,0.13895,1.2844e-08,9.559,9.6979
1415.0964,0,0.13895,1.2845e-08,9.5589,9.6978
1415.1087,0,0.13895,1.2847e-08,9.5587,9.6977
1415.1210,0,0.13895,1.2848e-08,9.5586,9.6976
1415.1333,0,0.13895,1.285e-08,9.5585,9.6974
1415.1456,0,0.13895,1.2851e-08,9.5584,9.6973
1415.1579,0,0.13895,1.2853e-08,9.5583,9.6972
1415.1702,0,0.13895,1.2854e-08,9.5581,9.6971
1415.1825,0,0.13895,1.2856e-08,9.558,9.697
1415.1948,0,0.13895,1.2858e-08,9.5579,9.6969
1415.2071,0,0.13895,1.2859e-08,9.5578,9.6967
1415.2194,0,0.13895,1.2861e-08,9.5577,9.6966
1415.2317,0,0.13895,1.2862e-08,9.5576,9.6965
1415.2440,0,0.13895,1.2864e-08,9.5574,9.6964
1415.2563,0,0.13895,1.2865e-08,9.5573,9.6963
1415.2686,0,0.13895,1.2867e-08,9.5572,9.6961
1415.2809,0,0.13895,1.2869e-08,9.5571,9.696
1415.2932,0,0.13895,1.287e-08,9.557,9.6959
1415.3055,0,0.13895,1.2872e-08,9.5568,9.6958
1415.3178,0,0.13895,1.2873e-08,9.5567,9.6957
1415.3301,0,0.13895,1.2875e-08,9.5566,9.6956
1415.3424,0,0.13895,1.2876e-08,9.5565,9.6954
1415.3547,0,0.13895,1.2878e-08,9.5564,9.6953
1415.3670,0,0.13895,1.2879e-08,9.5563,9.6952
1415.3792,0,0.13895,1.2881e-08,9.5561,9.6951
1415.3915,0,0.13895,1.2883e-08,9.556,9.695
1415.4038,0,0.13895,1.2884e-08,9.5559,9.6948
1415.4161,0,0.13895,1.2886e-08,9.5558,9.6947
1415.4284,0,0.13895,1.2887e-08,9.5557,9.6946
1415.4407,0,0.13895,1.2889e-08,9.5555,9.6945
1415.4530,0,0.13895,1.289e-08,9.5554,9.6944
1415.4653,0,0.13895,1.2892e-08,9.5553,9.6943
1415.4776,0,0.13895,1.2893e-08,9.5552,9.6941
1415.4899,0,0.13895,1.2895e-08,9.5551,9.694
1415.5022,0,0.13895,1.2897e-08,9.5549,9.6939
1415.5145,0,0.13895,1.2898e-08,9.5548,9.6938
1415.5268,0,0.13895,1.29e-08,9.5547,9.6937
1415.5391,0,0.13895,1.2901e-08,9.5546,9.6935
1415.5514,0,0.13895,1.2903e-08,9.5545,9.6934
