wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1215.9469,0,0.13895,1844.8,10.331,1855.3
1215.9569,0,0.13895,1844.8,10.331,1855.3
1215.9669,0,0.13895,1844.8,10.332,1855.3
1215.9770,0,0.13895,1844.8,10.332,1855.3
1215.9870,0,0.13895,1844.8,10.333,1855.3
1215.9970,0,0.13895,1844.8,10.333,1855.3
1216.0071,0,0.13895,1844.8,10.334,1855.3
1216.0171,0,0.13895,1844.8,10.334,1855.3
1216.0271,0,0.13895,1844.8,10.335,1855.3
1216.0372,0,0.13895,1844.8,10.335,1855.3
1216.0472,0,0.13895,1844.8,10.336,1855.3
1216.0572,0,0.13895,1844.8,10.336,1855.3
1216.0673,0,0.13895,1844.8,10.337,1855.3
1216.0773,0,0.13895,1844.8,10.337,1855.3
1216.0874,0,0.13895,1844.8,10.338,1855.3
1216.0974,0,0.13895,1844.8,10.338,1855.3
1216.1074,0,0.13895,1844.8,10.339,1855.3
1216.1175,0,0.13895,1844.8,10.339,1855.3
1216.1275,0,0.13895,1844.8,10.34,1855.3
1216.1375,0,0.13895,1844.8,10.34,1855.3
1216.1476,0,0.13895,1844.8,10.341,1855.3
1216.1576,0,0.13895,1844.8,10.341,1855.3
1216.1676,0,0.13895,1844.8,10.342,1855.3
1216.1777,0,0.13895,1844.8,10.342,1855.3
1216.1877,0,0.13895,1844.8,10.343,1855.3
1216.1978,0,0.13895,1844.8,10.343,1855.3
1216.2078,0,0.13895,1844.7,10.344,1855.2
1216.2178,0,0.13895,1843.6,10.344,1854.1
1216.2279,0,0.13895,1837.6,10.345,1848
1216.2379,0,0.13895,1811.3,10.345,1821.8
1216.2479,0,0.13895,1728.2,10.346,1738.7
1216.2580,0,0.13895,1535.1,10.346,1545.5
1216.2680,0,0.13895,1206.5,10.347,1217
1216.2780,0,0.13895,797.68,10.347,808.17
1216.2881,0,0.13895,425.55,10.348,436.04
1216.2981,0,0.13895,177.81,10.348,188.29
1216.3082,0,0.13895,56.95,10.349,67.438
1216.3182,0,0.13895,13.851,10.349,24.339
1216.3282,0,0.13895,2.526,10.349,13.014
1216.3383,0,0.13895,0.34264,10.35,10.832
1216.3483,0,0.13895,0.034498,10.35,10.524
1216.3583,0,0.13895,0.0025613,10.351,10.492
1216.3684,0,0.13895,0.00013911,10.351,10.491
1216.3784,0,0.13895,5.6024e-06,10.352,10.491
1216.3884,0,0.13895,2.7333e-07,10.352,10.491
1216.3985,0,0.13895,1.192e-07,10.353,10.492
1216.4085,0,0.13895,1.1603e-07,10.353,10.492
1216.4185,0,0.13895,1.1597e-07,10.354,10.493
1216.4286,0,0.13895,1.1596e-07,10.354,10.493
1216.4386,0,0.13895,1.1595e-07,10.355,10.494
1216.4487,0,0.13895,1.1594e-07,10.355,10.494
1216.4587,0,0.13895,1.1594e-07,10.356,10.495
1216.4687,0,0.13895,1.1593e-07,10.356,10.495
1216.4788,0,0.13895,1.1592e-07,10.357,10.496
1216.4888,0,0.13895,1.1591e-07,10.357,10.496
1216.4988,0,0.13895,1.159e-07,10.358,10.497
1216.5089,0,0.13895,1.1589e-07,10.358,10.497
1216.5189,0,0.13895,1.1588e-07,10.359,10.498
1216.5289,0,0.13895,1.1587e-07,10.359,10.498
1216.5390,0,0.13895,1.1586e-07,10.36,10.499
1216.5490,0,0.13895,1.1585e-07,10.36,10.499
1216.5591,0,0.13895,1.1585e-07,10.361,10.5
1216.5691,0,0.13895,1.1584e-07,10.361,10.5
1216.5791,0,0.13895,1.1583e-07,10.362,10.501
1216.5892,0,0.13895,1.1582e-07,10.362,10.501
1216.5992,0,0.13895,1.1581e-07,10.363,10.502
1216.6092,0,0.13895,1.158e-07,10.363,10.502
1216.6193,0,0.13895,1.1579e-07,10.364,10.503
1216.6293,0,0.13895,1.1578e-07,10.364,10.503
1216.6393,0,0.13895,1.1577e-07,10.365,10.504
1216.6494,0,0.13895,1.1577e-07,10.365,10.504
1216.6594,0,0.13895,1.1576e-07,10.366,10.505
1216.6694,0,0.13895,1.1575e-07,10.366,10.505
1216.6795,0,0.13895,1.1574e-07,10.367,10.505
1216.6895,0,0.13895,1.1573e-07,10.367,10.506
1216.6996,0,0.13895,1.1572e-07,10.367,10.506
1216.7096,0,0.13895,1.1571e-07,10.368,10.507
1216.7196,0,0.13895,1.157e-07,10.368,10.507
1216.7297,0,0.13895,1.1569e-07,10.369,10.508
1216.7397,0,0.13895,1.1568e-07,10.369,10.508
1216.7497,0,0.13895,1.1568e-07,10.37,10.509
1216.7598,0,0.13895,1.1567e-07,10.37,10.509
1216.7698,0,0.13895,1.1566e-07,10.371,10.51
1216.7798,0,0.13895,1.1565e-07,10.371,10.51
1216.7899,0,0.13895,1.1564e-07,10.372,10.511
1216.7999,0,0.13895,1.1563e-07,10.372,10.511
1216.8100,0,0.13895,1.1562e-07,10.373,10.512
1216.8200,0,0.13895,1.1561e-07,10.373,10.512
1216.8300,0,0.13895,1.156e-07,10.374,10.513
1216.8401,0,0.13895,1.1559e-07,10.374,10.513
1216.8501,0,0.13895,1.1559e-07,10.375,10.514
1216.8601,0,0.13895,1.1558e-07,10.375,10.514
1216.8702,0,0.13895,1.1557e-07,10.376,10.515
1216.8802,0,0.13895,1.1556e-07,10.376,10.515
1216.8902,0,0.13895,1.1555e-07,10.377,10.516
1216.9003,0,0.13895,1.1554e-07,10.377,10.516
1216.9103,0,0.13895,1.1553e-07,10.378,10.517
1216.9203,0,0.13895,1.1552e-07,10.378,10.517
1216.9304,0,0.13895,1.1551e-07,10.379,10.518
1216.9404,0,0.13895,1.155e-07,10.379,10.518
1216.9505,0,0.13895,1.155e-07,10.38,10.519
1216.9605,0,0.13895,1.1549e-07,10.38,10.519
1216.9705,0,0.13895,1.1548e-07,10.381,10.52
1216.9806,0,0.13895,1.1547e-07,10.381,10.52
1216.9906,0,0.13895,1.1546e-07,10.382,10.521
1217.0006,0,0.13895,1.1545e-07,10.382,10.521
1217.0107,0,0.13895,1.1544e-07,10.383,10.522
1217.0207,0,0.13895,1.1543e-07,10.383,10.522
1217.0307,0,0.13895,1.1542e-07,10.384,10.522
1217.0408,0,0.13895,1.1541e-07,10.384,10.523
1217.0508,0,0.13895,1.1541e-07,10.384,10.523
1217.0609,0,0.13895,1.154e-07,10.385,10.524
1217.0709,0,0.13895,1.1539e-07,10.385,10.524
1217.0809,0,0.13895,1.1538e-07,10.386,10.525
1217.0910,0,0.13895,1.1537e-07,10.386,10.525
1217.1010,0,0.13895,1.1536e-07,10.387,10.526
1217.1110,0,0.13895,1.1535e-07,10.387,10.526
1217.1211,0,0.13895,1.1534e-07,10.388,10.527
1217.1311,0,0.13895,1.1533e-07,10.388,10.527
1217.1411,0,0.13895,1.1532e-07,10.389,10.528
1217.1512,0,0.13895,1.1532e-07,10.389,10.528
1217.1612,0,0.13895,1.1531e-07,10.39,10.529
1217.1713,0,0.13895,1.153e-07,10.39,10.529
1217.1813,0,0.13895,1.1529e-07,10.391,10.53
1217.1913,0,0.13895,1.1528e-07,10.391,10.53
1217.2014,0,0.13895,1.1527e-07,10.392,10.531
1217.2114,0,0.13895,1.1526e-07,10.392,10.531
1217.2214,0,0.13895,1.1525e-07,10.393,10.532
1217.2315,0,0.13895,1.1524e-07,10.393,10.532
1217.2415,0,0.13895,1.1523e-07,10.394,10.533
1217.2515,0,0.13895,1.1522e-07,10.394,10.533
1217.2616,0,0.13895,1.1522e-07,10.395,10.534
1217.2716,0,0.13895,1.1521e-07,10.395,10.534
1217.2816,0,0.13895,1.152e-07,10.396,10.535
1217.2917,0,0.13895,1.1519e-07,10.396,10.535
1217.3017,0,0.13895,1.1518e-07,10.397,10.535
1217.3118,0,0.13895,1.1517e-07,10.397,10.536
1217.3218,0,0.13895,1.1516e-07,10.398,10.536
1217.3318,0,0.13895,1.1515e-07,10.398,10.537
1217.3419,0,0.13895,1.1514e-07,10.398,10.537
1217.3519,0,0.13895,1.1513e-07,10.399,10.538
1217.3619,0,0.13895,1.1512e-07,10.399,10.538
1217.3720,0,0.13895,1.1512e-07,10.4,10.539
1217.3820,0,0.13895,1.1511e-07,10.4,10.539
1217.3920,0,0.13895,1.151e-07,10.401,10.54
1217.4021,0,0.13895,1.1509e-07,10.401,10.54
1217.4121,0,0.13895,1.1508e-07,10.402,10.541
1217.4222,0,0.13895,1.1507e-07,10.402,10.541
1217.4322,0,0.13895,1.1506e-07,10.403,10.542
1217.4422,0,0.13895,1.1505e-07,10.403,10.542
1217.4523,0,0.13895,1.1504e-07,10.404,10.543
1217.4623,0,0.13895,1.1503e-07,10.404,10.543
1217.4723,0,0.13895,1.1502e-07,10.405,10.544
1217.4824,0,0.13895,1.1502e-07,10.405,10.544
1217.4924,0,0.13895,1.1501e-07,10.406,10.545
1217.5024,0,0.13895,1.15e-07,10.406,10.545
1217.5125,0,0.13895,1.1499e-07,10.407,10.546
1217.5225,0,0.13895,1.1498e-07,10.407,10.546
1217.5325,0,0.13895,1.1497e-07,10.408,10.547
1217.5426,0,0.13895,1.1496e-07,10.408,10.547
1217.5526,0,0.13895,1.1495e-07,10.409,10.548
1217.5627,0,0.13895,1.1494e-07,10.409,10.548
1217.5727,0,0.13895,1.1493e-07,10.41,10.548
1217.5827,0,0.13895,1.1492e-07,10.41,10.549
1217.5928,0,0.13895,1.1492e-07,10.411,10.549
1217.6028,0,0.13895,1.1491e-07,10.411,10.55
1217.6128,0,0.13895,1.149e-07,10.411,10.55
1217.6229,0,0.13895,1.1489e-07,10.412,10.551
1217.6329,0,0.13895,1.1488e-07,10.412,10.551
1217.6429,0,0.13895,1.1487e-07,10.413,10.552
1217.6530,0,0.13895,1.1486e-07,10.413,10.552
1217.6630,0,0.13895,1.1485e-07,10.414,10.553
1217.6731,0,0.13895,1.1484e-07,10.414,10.553
1217.6831,0,0.13895,1.1483e-07,10.415,10.554
1217.6931,0,0.13895,1.1482e-07,10.415,10.554
1217.7032,0,0.13895,1.1482e-07,10.416,10.555
1217.7132,0,0.13895,1.1481e-07,10.416,10.555
1217.7232,0,0.13895,1.148e-07,10.417,10.556
1217.7333,0,0.13895,1.1479e-07,10.417,10.556
1217.7433,0,0.13895,1.1478e-07,10.418,10.557
1217.7533,0,0.13895,1.1477e-07,10.418,10.557
1217.7634,0,0.13895,1.1476e-07,10.419,10.558
1217.7734,0,0.13895,1.1475e-07,10.419,10.558
1217.7834,0,0.13895,1.1474e-07,10.42,10.559
1217.7935,0,0.13895,1.1473e-07,10.42,10.559
1217.8035,0,0.13895,1.1472e-07,10.421,10.56
1217.8136,0,0.13895,1.1471e-07,10.421,10.56
1217.8236,0,0.13895,1.1471e-07,10.422,10.561
1217.8336,0,0.13895,1.147e-07,10.422,10.561
1217.8437,0,0.13895,1.1469e-07,10.423,10.561
1217.8537,0,0.13895,1.1468e-07,10.423,10.562
1217.8637,0,0.13895,1.1467e-07,10.423,10.562
1217.8738,0,0.13895,1.1466e-07,10.424,10.563
1217.8838,0,0.13895,1.1465e-07,10.424,10.563
1217.8938,0,0.13895,1.1464e-07,10.425,10.564
1217.9039,0,0.13895,1.1463e-07,10.425,10.564
1217.9139,0,0.13895,1.1462e-07,10.426,10.565
1217.9240,0,0.13895,1.1461e-07,10.426,10.565
1217.9340,0,0.13895,1.146e-07,10.427,10.566
1217.9440,0,0.13895,1.146e-07,10.427,10.566
1217.9541,0,0.13895,1.1459e-07,10.428,10.567
1217.9641,0,0.13895,1.1458e-07,10.428,10.567
1217.9741,0,0.13895,1.1457e-07,10.429,10.568
1217.9842,0,0.13895,1.1456e-07,10.429,10.568
1217.9942,0,0.13895,1.1455e-07,10.43,10.569
1218.0042,0,0.13895,1.1454e-07,10.43,10.569
1218.0143,0,0.13895,1.1453e-07,10.431,10.57
1218.0243,0,0.13895,1.1452e-07,10.431,10.57
1218.0344,0,0.13895,1.1451e-07,10.432,10.571
1218.0444,0,0.13895,1.145e-07,10.432,10.571
1218.0544,0,0.13895,1.1449e-07,10.433,10.572
1218.0645,0,0.13895,1.1449e-07,10.433,10.572
1218.0745,0,0.13895,1.1448e-07,10.434,10.573
1218.0845,0,0.13895,1.1447e-07,10.434,10.573
1218.0946,0,0.13895,1.1446e-07,10.435,10.573
1218.1046,0,0.13895,1.1445e-07,10.435,10.574
1218.1146,0,0.13895,1.1444e-07,10.435,10.574
1218.1247,0,0.13895,1.1443e-07,10.436,10.575
1218.1347,0,0.13895,1.1442e-07,10.436,10.575
1218.1447,0,0.13895,1.1441e-07,10.437,10.576
1218.1548,0,0.13895,1.144e-07,10.437,10.576
1218.1648,0,0.13895,1.1439e-07,10.438,10.577
1218.1749,0,0.13895,1.1438e-07,10.438,10.577
1218.1849,0,0.13895,1.1437e-07,10.439,10.578
1218.1949,0,0.13895,1.1437e-07,10.439,10.578
1218.2050,0,0.13895,1.1436e-07,10.44,10.579
1218.2150,0,0.13895,1.1435e-07,10.44,10.579
1218.2250,0,0.13895,1.1434e-07,10.441,10.58
1218.2351,0,0.13895,1.1433e-07,10.441,10.58
1218.2451,0,0.13895,1.1432e-07,10.442,10.581
1218.2551,0,0.13895,1.1431e-07,10.442,10.581
1218.2652,0,0.13895,1.143e-07,10.443,10.582
1218.2752,0,0.13895,1.1429e-07,10.443,10.582
1218.2853,0,0.13895,1.1428e-07,10.444,10.583
1218.2953,0,0.13895,1.1427e-07,10.444,10.583
1218.3053,0,0.13895,1.1426e-07,10.445,10.583
1218.3154,0,0.13895,1.1425e-07,10.445,10.584
1218.3254,0,0.13895,1.1425e-07,10.445,10.584
1218.3354,0,0.13895,1.1424e-07,10.446,10.585
1218.3455,0,0.13895,1.1423e-07,10.446,10.585
1218.3555,0,0.13895,1.1422e-07,10.447,10.586
1218.3655,0,0.13895,1.1421e-07,10.447,10.586
1218.3756,0,0.13895,1.142e-07,10.448,10.587
1218.3856,0,0.13895,1.1419e-07,10.448,10.587
1218.3956,0,0.13895,1.1418e-07,10.449,10.588
1218.4057,0,0.13895,1.1417e-07,10.449,10.588
1218.4157,0,0.13895,1.1416e-07,10.45,10.589
1218.4258,0,0.13895,1.1415e-07,10.45,10.589
1218.4358,0,0.13895,1.1414e-07,10.451,10.59
1218.4458,0,0.13895,1.1413e-07,10.451,10.59
1218.4559,0,0.13895,1.1413e-07,10.452,10.591
1218.4659,0,0.13895,1.1412e-07,10.452,10.591
1218.4759,0,0.13895,1.1411e-07,10.453,10.592
1218.4860,0,0.13895,1.141e-07,10.453,10.592
1218.4960,0,0.13895,1.1409e-07,10.454,10.593
1218.5060,0,0.13895,1.1408e-07,10.454,10.593
1218.5161,0,0.13895,1.1407e-07,10.455,10.593
1218.5261,0,0.13895,1.1406e-07,10.455,10.594
1218.5362,0,0.13895,1.1405e-07,10.455,10.594
1218.5462,0,0.13895,1.1404e-07,10.456,10.595
1218.5562,0,0.13895,1.1403e-07,10.456,10.595
1218.5663,0,0.13895,1.1402e-07,10.457,10.596
1218.5763,0,0.13895,1.1401e-07,10.457,10.596
1218.5863,0,0.13895,1.1401e-07,10.458,10.597
1218.5964,0,0.13895,1.14e-07,10.458,10.597
1218.6064,0,0.13895,1.1399e-07,10.459,10.598
1218.6164,0,0.13895,1.1398e-07,10.459,10.598
1218.6265,0,0.13895,1.1397e-07,10.46,10.599
1218.6365,0,0.13895,1.1396e-07,10.46,10.599
1218.6465,0,0.13895,1.1395e-07,10.461,10.6
1218.6566,0,0.13895,1.1394e-07,10.461,10.6
1218.6666,0,0.13895,1.1393e-07,10.462,10.601
1218.6767,0,0.13895,1.1392e-07,10.462,10.601
1218.6867,0,0.13895,1.1391e-07,10.463,10.602
1218.6967,0,0.13895,1.139e-07,10.463,10.602
1218.7068,0,0.13895,1.1389e-07,10.464,10.603
1218.7168,0,0.13895,1.1388e-07,10.464,10.603
1218.7268,0,0.13895,1.1387e-07,10.465,10.603
1218.7369,0,0.13895,1.1387e-07,10.465,10.604
1218.7469,0,0.13895,1.1386e-07,10.465,10.604
1218.7569,0,0.13895,1.1385e-07,10.466,10.605
1218.7670,0,0.13895,1.1384e-07,10.466,10.605
1218.7770,0,0.13895,1.1383e-07,10.467,10.606
1218.7871,0,0.13895,1.1382e-07,10.467,10.606
1218.7971,0,0.13895,1.1381e-07,10.468,10.607
1218.8071,0,0.13895,1.138e-07,10.468,10.607
1218.8172,0,0.13895,1.1379e-07,10.469,10.608
1218.8272,0,0.13895,1.1378e-07,10.469,10.608
1218.8372,0,0.13895,1.1377e-07,10.47,10.609
1218.8473,0,0.13895,1.1376e-07,10.47,10.609
1218.8573,0,0.13895,1.1375e-07,10.471,10.61
1218.8673,0,0.13895,1.1374e-07,10.471,10.61
1218.8774,0,0.13895,1.1374e-07,10.472,10.611
1218.8874,0,0.13895,1.1373e-07,10.472,10.611
1218.8975,0,0.13895,1.1372e-07,10.473,10.612
1218.9075,0,0.13895,1.1371e-07,10.473,10.612
1218.9175,0,0.13895,1.137e-07,10.474,10.613
1218.9276,0,0.13895,1.1369e-07,10.474,10.613
1218.9376,0,0.13895,1.1368e-07,10.475,10.613
1218.9476,0,0.13895,1.1367e-07,10.475,10.614
1218.9577,0,0.13895,1.1366e-07,10.475,10.614
1218.9677,0,0.13895,1.1365e-07,10.476,10.615
1218.9777,0,0.13895,1.1364e-07,10.476,10.615
1218.9878,0,0.13895,1.1363e-07,10.477,10.616
1218.9978,0,0.13895,1.1362e-07,10.477,10.616
1219.0078,0,0.13895,1.1361e-07,10.478,10.617
1219.0179,0,0.13895,1.136e-07,10.478,10.617
1219.0279,0,0.13895,1.136e-07,10.479,10.618
1219.0380,0,0.13895,1.1359e-07,10.479,10.618
1219.0480,0,0.13895,1.1358e-07,10.48,10.619
1219.0580,0,0.13895,1.1357e-07,10.48,10.619
1219.0681,0,0.13895,1.1356e-07,10.481,10.62
1219.0781,0,0.13895,1.1355e-07,10.481,10.62
1219.0881,0,0.13895,1.1354e-07,10.482,10.621
1219.0982,0,0.13895,1.1353e-07,10.482,10.621
1219.1082,0,0.13895,1.1352e-07,10.483,10.622
1219.1182,0,0.13895,1.1351e-07,10.483,10.622
1219.1283,0,0.13895,1.135e-07,10.484,10.622
1219.1383,0,0.13895,1.1349e-07,10.484,10.623
1219.1484,0,0.13895,1.1348e-07,10.484,10.623
1219.1584,0,0.13895,1.1347e-07,10.485,10.624
1219.1684,0,0.13895,1.1346e-07,10.485,10.624
1219.1785,0,0.13895,1.1345e-07,10.486,10.625
1219.1885,0,0.13895,1.1345e-07,10.486,10.625
1219.1985,0,0.13895,1.1344e-07,10.487,10.626
1219.2086,0,0.13895,1.1343e-07,10.487,10.626
1219.2186,0,0.13895,1.1342e-07,10.488,10.627
1219.2286,0,0.13895,1.1341e-07,10.488,10.627
1219.2387,0,0.13895,1.134e-07,10.489,10.628
1219.2487,0,0.13895,1.1339e-07,10.489,10.628
1219.2587,0,0.13895,1.1338e-07,10.49,10.629
1219.2688,0,0.13895,1.1337e-07,10.49,10.629
1219.2788,0,0.13895,1.1336e-07,10.491,10.63
1219.2889,0,0.13895,1.1335e-07,10.491,10.63
1219.2989,0,0.13895,1.1334e-07,10.492,10.63
1219.3089,0,0.13895,1.1333e-07,10.492,10.631
1219.3190,0,0.13895,1.1332e-07,10.492,10.631
1219.3290,0,0.13895,1.1331e-07,10.493,10.632
1219.3390,0,0.13895,1.133e-07,10.493,10.632
1219.3491,0,0.13895,1.133e-07,10.494,10.633
1219.3591,0,0.13895,1.1329e-07,10.494,10.633
1219.3691,0,0.13895,1.1328e-07,10.495,10.634
1219.3792,0,0.13895,1.1327e-07,10.495,10.634
1219.3892,0,0.13895,1.1326e-07,10.496,10.635
1219.3993,0,0.13895,1.1325e-07,10.496,10.635
1219.4093,0,0.13895,1.1324e-07,10.497,10.636
1219.4193,0,0.13895,1.1323e-07,10.497,10.636
1219.4294,0,0.13895,1.1322e-07,10.498,10.637
1219.4394,0,0.13895,1.1321e-07,10.498,10.637
1219.4494,0,0.13895,1.132e-07,10.499,10.638
1219.4595,0,0.13895,1.1319e-07,10.499,10.638
1219.4695,0,0.13895,1.1318e-07,10.5,10.638
1219.4795,0,0.13895,1.1317e-07,10.5,10.639
1219.4896,0,0.13895,1.1316e-07,10.5,10.639
1219.4996,0,0.13895,1.1315e-07,10.501,10.64
1219.5096,0,0.13895,1.1314e-07,10.501,10.64
1219.5197,0,0.13895,1.1314e-07,10.502,10.641
1219.5297,0,0.13895,1.1313e-07,10.502,10.641
1219.5398,0,0.13895,1.1312e-07,10.503,10.642
1219.5498,0,0.13895,1.1311e-07,10.503,10.642
1219.5598,0,0.13895,1.131e-07,10.504,10.643
1219.5699,0,0.13895,1.1309e-07,10.504,10.643
1219.5799,0,0.13895,1.1308e-07,10.505,10.644
1219.5899,0,0.13895,1.1307e-07,10.505,10.644
1219.6000,0,0.13895,1.1306e-07,10.506,10.645
1219.6100,0,0.13895,1.1305e-07,10.506,10.645
1219.6200,0,0.13895,1.1304e-07,10.507,10.646
1219.6301,0,0.13895,1.1303e-07,10.507,10.646
1219.6401,0,0.13895,1.1302e-07,10.508,10.646
1219.6502,0,0.13895,1.1301e-07,10.508,10.647
1219.6602,0,0.13895,1.13e-07,10.508,10.647
1219.6702,0,0.13895,1.1299e-07,10.509,10.648
1219.6803,0,0.13895,1.1298e-07,10.509,10.648
1219.6903,0,0.13895,1.1297e-07,10.51,10.649
1219.7003,0,0.13895,1.1297e-07,10.51,10.649
1219.7104,0,0.13895,1.1296e-07,10.511,10.65
1219.7204,0,0.13895,1.1295e-07,10.511,10.65
1219.7304,0,0.13895,1.1294e-07,10.512,10.651
1219.7405,0,0.13895,1.1293e-07,10.512,10.651
1219.7505,0,0.13895,1.1292e-07,10.513,10.652
1219.7605,0,0.13895,1.1291e-07,10.513,10.652
1219.7706,0,0.13895,1.129e-07,10.514,10.653
1219.7806,0,0.13895,1.1289e-07,10.514,10.653
1219.7907,0,0.13895,1.1288e-07,10.515,10.654
1219.8007,0,0.13895,1.1287e-07,10.515,10.654
1219.8107,0,0.13895,1.1286e-07,10.516,10.655
1219.8208,0,0.13895,1.1285e-07,10.516,10.655
1219.8308,0,0.13895,1.1284e-07,10.516,10.655
1219.8408,0,0.13895,1.1283e-07,10.517,10.656
1219.8509,0,0.13895,1.1282e-07,10.517,10.656
1219.8609,0,0.13895,1.1281e-07,10.518,10.657
1219.8709,0,0.13895,1.128e-07,10.518,10.657
1219.8810,0,0.13895,1.128e-07,10.519,10.658
1219.8910,0,0.13895,1.1279e-07,10.519,10.658
1219.9011,0,0.13895,1.1278e-07,10.52,10.659
1219.9111,0,0.13895,1.1277e-07,10.52,10.659
1219.9211,0,0.13895,1.1276e-07,10.521,10.66
1219.9312,0,0.13895,1.1275e-07,10.521,10.66
1219.9412,0,0.13895,1.1274e-07,10.522,10.661
1219.9512,0,0.13895,1.1273e-07,10.522,10.661
1219.9613,0,0.13895,1.1272e-07,10.523,10.662
1219.9713,0,0.13895,1.1271e-07,10.523,10.662
1219.9813,0,0.13895,1.127e-07,10.524,10.663
1219.9914,0,0.13895,1.1269e-07,10.524,10.663
1220.0014,0,0.13895,1.1268e-07,10.525,10.663
1220.0115,0,0.13895,1.1267e-07,10.525,10.664
1220.0215,0,0.13895,1.1266e-07,10.525,10.664
1220.0315,0,0.13895,1.1265e-07,10.526,10.665
1220.0416,0,0.13895,1.1264e-07,10.526,10.665
1220.0516,0,0.13895,1.1263e-07,10.527,10.666
1220.0616,0,0.13895,1.1262e-07,10.527,10.666
1220.0717,0,0.13895,1.1262e-07,10.528,10.667
1220.0817,0,0.13895,1.1261e-07,10.528,10.667
1220.0917,0,0.13895,1.126e-07,10.529,10.668
1220.1018,0,0.13895,1.1259e-07,10.529,10.668
1220.1118,0,0.13895,1.1258e-07,10.53,10.669
1220.1218,0,0.13895,1.1257e-07,10.53,10.669
1220.1319,0,0.13895,1.1256e-07,10.531,10.67
1220.1419,0,0.13895,1.1255e-07,10.531,10.67
1220.1520,0,0.13895,1.1254e-07,10.531,10.67
1220.1620,0,0.13895,1.1253e-07,10.532,10.671
1220.1720,0,0.13895,1.1252e-07,10.532,10.671
1220.1821,0,0.13895,1.1251e-07,10.533,10.672
1220.1921,0,0.13895,1.125e-07,10.533,10.672
1220.2021,0,0.13895,1.1249e-07,10.534,10.673
1220.2122,0,0.13895,1.1248e-07,10.534,10.673
1220.2222,0,0.13895,1.1247e-07,10.535,10.674
1220.2322,0,0.13895,1.1246e-07,10.535,10.674
1220.2423,0,0.13895,1.1245e-07,10.536,10.675
1220.2523,0,0.13895,1.1244e-07,10.536,10.675
1220.2624,0,0.13895,1.1243e-07,10.537,10.676
1220.2724,0,0.13895,1.1243e-07,10.537,10.676
1220.2824,0,0.13895,1.1242e-07,10.538,10.676
1220.2925,0,0.13895,1.1241e-07,10.538,10.677
1220.3025,0,0.13895,1.124e-07,10.538,10.677
1220.3125,0,0.13895,1.1239e-07,10.539,10.678
1220.3226,0,0.13895,1.1238e-07,10.539,10.678
1220.3326,0,0.13895,1.1237e-07,10.54,10.679
1220.3426,0,0.13895,1.1236e-07,10.54,10.679
1220.3527,0,0.13895,1.1235e-07,10.541,10.68
1220.3627,0,0.13895,1.1234e-07,10.541,10.68
1220.3727,0,0.13895,1.1233e-07,10.542,10.681
1220.3828,0,0.13895,1.1232e-07,10.542,10.681
1220.3928,0,0.13895,1.1231e-07,10.543,10.682
1220.4029,0,0.13895,1.123e-07,10.543,10.682
1220.4129,0,0.13895,1.1229e-07,10.544,10.683
1220.4229,0,0.13895,1.1228e-07,10.544,10.683
1220.4330,0,0.13895,1.1227e-07,10.545,10.683
1220.4430,0,0.13895,1.1226e-07,10.545,10.684
1220.4530,0,0.13895,1.1225e-07,10.545,10.684
1220.4631,0,0.13895,1.1224e-07,10.546,10.685
1220.4731,0,0.13895,1.1224e-07,10.546,10.685
1220.4831,0,0.13895,1.1223e-07,10.547,10.686
1220.4932,0,0.13895,1.1222e-07,10.547,10.686
1220.5032,0,0.13895,1.1221e-07,10.548,10.687
1220.5133,0,0.13895,1.122e-07,10.548,10.687
1220.5233,0,0.13895,1.1219e-07,10.549,10.688
1220.5333,0,0.13895,1.1218e-07,10.549,10.688
1220.5434,0,0.13895,1.1217e-07,10.55,10.689
1220.5534,0,0.13895,1.1216e-07,10.55,10.689
1220.5634,0,0.13895,1.1215e-07,10.551,10.69
1220.5735,0,0.13895,1.1214e-07,10.551,10.69
1220.5835,0,0.13895,1.1213e-07,10.552,10.69
1220.5935,0,0.13895,1.1212e-07,10.552,10.691
1220.6036,0,0.13895,1.1211e-07,10.552,10.691
1220.6136,0,0.13895,1.121e-07,10.553,10.692
1220.6236,0,0.13895,1.1209e-07,10.553,10.692
1220.6337,0,0.13895,1.1208e-07,10.554,10.693
1220.6437,0,0.13895,1.1207e-07,10.554,10.693
1220.6538,0,0.13895,1.1206e-07,10.555,10.694
1220.6638,0,0.13895,1.1205e-07,10.555,10.694
1220.6738,0,0.13895,1.1204e-07,10.556,10.695
1220.6839,0,0.13895,1.1203e-07,10.556,10.695
1220.6939,0,0.13895,1.1202e-07,10.557,10.696
1220.7039,0,0.13895,1.1201e-07,10.557,10.696
1220.7140,0,0.13895,1.12e-07,10.558,10.697
1220.7240,0,0.13895,1.12e-07,10.558,10.697
1220.7340,0,0.13895,1.1199e-07,10.558,10.697
1220.7441,0,0.13895,1.1198e-07,10.559,10.698
1220.7541,0,0.13895,1.1197e-07,10.559,10.698
1220.7642,0,0.13895,1.1196e-07,10.56,10.699
1220.7742,0,0.13895,1.1195e-07,10.56,10.699
1220.7842,0,0.13895,1.1194e-07,10.561,10.7
1220.7943,0,0.13895,1.1193e-07,10.561,10.7
1220.8043,0,0.13895,1.1192e-07,10.562,10.701
1220.8143,0,0.13895,1.1191e-07,10.562,10.701
