wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1410.7184,0,0.05565,1.2991e-08,10.151,10.207
1410.7307,0,0.05565,1.2992e-08,10.151,10.207
1410.7430,0,0.05565,1.2993e-08,10.15,10.206
1410.7553,0,0.05565,1.2995e-08,10.15,10.206
1410.7676,0,0.05565,1.2996e-08,10.15,10.205
1410.7799,0,0.05565,1.2997e-08,10.149,10.205
1410.7922,0,0.05565,1.2999e-08,10.149,10.205
1410.8045,0,0.05565,1.3e-08,10.148,10.204
1410.8168,0,0.05565,1.3001e-08,10.148,10.204
1410.8291,0,0.05565,1.3003e-08,10.148,10.203
1410.8414,0,0.05565,1.3004e-08,10.147,10.203
1410.8537,0,0.05565,1.3005e-08,10.147,10.203
1410.8660,0,0.05565,1.3007e-08,10.147,10.202
1410.8783,0,0.05565,1.3008e-08,10.146,10.202
1410.8906,0,0.05565,1.3009e-08,10.146,10.201
1410.9029,0,0.05565,1.3011e-08,10.145,10.201
1410.9152,0,0.05565,1.3012e-08,10.145,10.201
1410.9275,0,0.05565,1.3013e-08,10.145,10.2
1410.9398,0,0.05565,1.3015e-08,10.144,10.2
1410.9521,0,0.05565,1.3016e-08,10.144,10.199
1410.9644,0,0.05565,1.3017e-08,10.143,10.199
1410.9767,0,0.05565,1.3018e-08,10.143,10.199
1410.9890,0,0.05565,1.302e-08,10.143,10.198
1411.0013,0,0.05565,1.3021e-08,10.142,10.198
1411.0136,0,0.05565,1.3022e-08,10.142,10.197
1411.0259,0,0.05565,1.3024e-08,10.141,10.197
1411.0382,0,0.05565,1.3025e-08,10.141,10.197
1411.0505,0,0.05565,1.3026e-08,10.141,10.196
1411.0628,0,0.05565,1.3028e-08,10.14,10.196
1411.0751,0,0.05565,1.3029e-08,10.14,10.195
1411.0874,0,0.05565,1.303e-08,10.139,10.195
1411.0997,0,0.05565,1.3032e-08,10.139,10.195
1411.1119,0,0.05565,1.3033e-08,10.139,10.194
1411.1242,0,0.05565,1.3034e-08,10.138,10.194
1411.1365,0,0.05565,1.3036e-08,10.138,10.193
1411.1488,0,0.05565,1.3037e-08,10.137,10.193
1411.1611,0,0.05565,1.3038e-08,10.137,10.193
1411.1734,0,0.05565,1.304e-08,10.137,10.192
1411.1857,0,0.05565,1.3041e-08,10.136,10.192
1411.1980,0,0.05565,1.3042e-08,10.136,10.191
1411.2103,0,0.05565,1.3044e-08,10.135,10.191
1411.2226,0,0.05565,1.3045e-08,10.135,10.191
1411.2349,0,0.05565,1.3046e-08,10.135,10.19
1411.2472,0,0.05565,1.3047e-08,10.134,10.19
1411.2595,0,0.05565,1.3049e-08,10.134,10.189
1411.2718,0,0.05565,1.305e-08,10.133,10.189
1411.2841,0,0.05565,1.3051e-08,10.133,10.189
1411.2964,0,0.05565,1.3053e-08,10.133,10.188
1411.3087,0,0.05565,1.3054e-08,10.132,10.188
1411.3210,0,0.05565,1.3055e-08,10.132,10.187
1411.3333,0,0.05565,1.3057e-08,10.131,10.187
1411.3456,0,0.05565,1.3058e-08,10.131,10.187
1411.3579,0,0.05565,1.3059e-08,10.131,10.186
1411.3702,0,0.05565,1.3061e-08,10.13,10.186
1411.3825,0,0.05565,1.3062e-08,10.13,10.185
1411.3948,0,0.05565,1.3063e-08,10.129,10.185
1411.4071,0,0.05565,1.3065e-08,10.129,10.185
1411.4194,0,0.05565,1.3066e-08,10.129,10.184
1411.4317,0,0.05565,1.3067e-08,10.128,10.184
1411.4440,0,0.05565,1.3068e-08,10.128,10.183
1411.4563,0,0.05565,1.307e-08,10.127,10.183
1411.4686,0,0.05565,1.3071e-08,10.127,10.183
1411.4809,0,0.05565,1.3072e-08,10.127,10.182
1411.4932,0,0.05565,1.3074e-08,10.126,10.182
1411.5055,0,0.05565,1.3075e-08,10.126,10.181
1411.5178,0,0.05565,1.3076e-08,10.125,10.181
1411.5301,0,0.05565,1.3078e-08,10.125,10.181
1411.5424,0,0.05565,1.3079e-08,10.125,10.18
1411.5547,0,0.05565,1.308e-08,10.124,10.18
1411.5670,0,0.05565,1.3082e-08,10.124,10.179
1411.5793,0,0.05565,1.3083e-08,10.123,10.179
1411.5916,0,0.05565,1.3084e-08,10.123,10.179
1411.6039,0,0.05565,1.3086e-08,10.123,10.178
1411.6162,0,0.05565,1.3087e-08,10.122,10.178
1411.6285,0,0.05565,1.3088e-08,10.122,10.177
1411.6408,0,0.05565,1.3089e-08,10.121,10.177
1411.6530,0,0.05565,1.3091e-08,10.121,10.177
1411.6653,0,0.05565,1.3092e-08,10.121,10.176
1411.6776,0,0.05565,1.3093e-08,10.12,10.176
1411.6899,0,0.05565,1.3095e-08,10.12,10.175
1411.7022,0,0.05565,1.3096e-08,10.119,10.175
1411.7145,0,0.05565,1.3097e-08,10.119,10.175
1411.7268,0,0.05565,1.3099e-08,10.119,10.174
1411.7391,0,0.05565,1.31e-08,10.118,10.174
1411.7514,0,0.05565,1.3101e-08,10.118,10.173
1411.7637,0,0.05565,1.3102e-08,10.117,10.173
1411.7760,0,0.05565,1.3104e-08,10.117,10.173
1411.7883,0,0.05565,1.3105e-08,10.117,10.172
1411.8006,0,0.05565,1.3106e-08,10.116,10.172
1411.8129,0,0.05565,1.3108e-08,10.116,10.171
1411.8252,0,0.05565,1.3109e-08,10.115,10.171
1411.8375,0,0.05565,1.311e-08,10.115,10.171
1411.8498,0,0.05565,1.3112e-08,10.114,10.17
1411.8621,0,0.05565,1.3113e-08,10.114,10.17
1411.8744,0,0.05565,1.3114e-08,10.114,10.169
1411.8867,0,0.05565,1.3116e-08,10.113,10.169
1411.8990,0,0.05565,1.3117e-08,10.113,10.169
1411.9113,0,0.05565,1.3118e-08,10.112,10.168
1411.9236,0,0.05565,1.3119e-08,10.112,10.168
1411.9359,0,0.05565,1.3121e-08,10.112,10.167
1411.9482,0,0.05565,1.3122e-08,10.111,10.167
1411.9605,0,0.05565,1.3123e-08,10.111,10.167
1411.9728,0,0.05565,1.3125e-08,10.11,10.166
1411.9851,0,0.05565,1.3126e-08,10.11,10.166
1411.9974,0,0.05565,1.3127e-08,10.11,10.165
1412.0097,0,0.05565,1.3129e-08,10.109,10.165
1412.0220,0,0.05565,1.313e-08,10.109,10.165
1412.0343,0,0.05565,1.3131e-08,10.108,10.164
1412.0466,0,0.05565,1.3132e-08,10.108,10.164
1412.0589,0,0.05565,1.3134e-08,10.108,10.163
1412.0712,0,0.05565,1.3135e-08,10.107,10.163
1412.0835,0,0.05565,1.3136e-08,10.107,10.163
1412.0958,0,0.05565,1.3138e-08,10.106,10.162
1412.1081,0,0.05565,1.3139e-08,10.106,10.162
1412.1204,0,0.05565,1.314e-08,10.106,10.161
1412.1327,0,0.05565,1.3142e-08,10.105,10.161
1412.1450,0,0.05565,1.3143e-08,10.105,10.161
1412.1573,0,0.05565,1.3144e-08,10.104,10.16
1412.1696,0,0.05565,1.3145e-08,10.104,10.16
1412.1818,0,0.05565,1.3147e-08,10.104,10.159
1412.1941,0,0.05565,1.3148e-08,10.103,10.159
1412.2064,0,0.05565,1.3149e-08,10.103,10.159
1412.2187,0,0.05565,1.3151e-08,10.102,10.158
1412.2310,0,0.05565,1.3152e-08,10.102,10.158
1412.2433,0,0.05565,1.3153e-08,10.102,10.157
1412.2556,0,0.05565,1.3155e-08,10.101,10.157
1412.2679,0,0.05565,1.3156e-08,10.101,10.157
1412.2802,0,0.05565,1.3157e-08,10.1,10.156
1412.2925,0,0.05565,1.3158e-08,10.1,10.156
1412.3048,0,0.05565,1.316e-08,10.1,10.155
1412.3171,0,0.05565,1.3161e-08,10.099,10.155
1412.3294,0,0.05565,1.3162e-08,10.099,10.155
1412.3417,0,0.05565,1.3164e-08,10.098,10.154
1412.3540,0,0.05565,1.3165e-08,10.098,10.154
1412.3663,0,0.05565,1.3166e-08,10.098,10.153
1412.3786,0,0.05565,1.3168e-08,10.097,10.153
1412.3909,0,0.05565,1.3169e-08,10.097,10.153
1412.4032,0,0.05565,1.317e-08,10.096,10.152
1412.4155,0,0.05565,1.3171e-08,10.096,10.152
1412.4278,0,0.05565,1.3173e-08,10.096,10.151
1412.4401,0,0.05565,1.3174e-08,10.095,10.151
1412.4524,0,0.05565,1.3175e-08,10.095,10.151
1412.4647,0,0.05565,1.3177e-08,10.094,10.15
1412.4770,0,0.05565,1.3178e-08,10.094,10.15
1412.4893,0,0.05565,1.3179e-08,10.094,10.149
1412.5016,0,0.05565,1.3181e-08,10.093,10.149
1412.5139,0,0.05565,1.3182e-08,10.093,10.149
1412.5262,0,0.05565,1.3183e-08,10.092,10.148
1412.5385,0,0.05565,1.3184e-08,10.092,10.148
1412.5508,0,0.05565,1.3186e-08,10.092,10.147
1412.5631,0,0.05565,1.3187e-08,10.091,10.147
1412.5754,0,0.05565,1.3188e-08,10.091,10.146
1412.5877,0,0.05565,1.319e-08,10.09,10.146
1412.6000,0,0.05565,1.3191e-08,10.09,10.146
1412.6123,0,0.05565,1.3192e-08,10.09,10.145
1412.6246,0,0.05565,1.3193e-08,10.089,10.145
1412.6369,0,0.05565,1.3195e-08,10.089,10.144
1412.6492,0,0.05565,1.3196e-08,10.088,10.144
1412.6615,0,0.05565,1.3197e-08,10.088,10.144
1412.6738,0,0.05565,1.3199e-08,10.088,10.143
1412.6861,0,0.05565,1.32e-08,10.087,10.143
1412.6984,0,0.05565,1.3201e-08,10.087,10.142
1412.7106,0,0.05565,1.3203e-08,10.086,10.142
1412.7229,0,0.05565,1.3204e-08,10.086,10.142
1412.7352,0,0.05565,1.3205e-08,10.086,10.141
1412.7475,0,0.05565,1.3206e-08,10.085,10.141
1412.7598,0,0.05565,1.3208e-08,10.085,10.14
1412.7721,0,0.05565,1.3209e-08,10.084,10.14
1412.7844,0,0.05565,1.321e-08,10.084,10.14
1412.7967,0,0.05565,1.3212e-08,10.084,10.139
1412.8090,0,0.05565,1.3213e-08,10.083,10.139
1412.8213,0,0.05565,1.3214e-08,10.083,10.138
1412.8336,0,0.05565,1.3215e-08,10.082,10.138
1412.8459,0,0.05565,1.3217e-08,10.082,10.138
1412.8582,0,0.05565,1.3218e-08,10.082,10.137
1412.8705,0,0.05565,1.3219e-08,10.081,10.137
1412.8828,0,0.05565,1.3221e-08,10.081,10.136
1412.8951,0,0.05565,1.3222e-08,10.08,10.136
1412.9074,0,0.05565,1.3223e-08,10.08,10.136
1412.9197,0,0.05565,1.3224e-08,10.08,10.135
1412.9320,0,0.05565,1.3226e-08,10.079,10.135
1412.9443,0,0.05565,1.3227e-08,10.079,10.134
1412.9566,0,0.05565,1.3228e-08,10.078,10.134
1412.9689,0,0.05565,1.323e-08,10.078,10.134
1412.9812,0,0.05565,1.3231e-08,10.078,10.133
1412.9935,0,0.05565,1.3232e-08,10.077,10.133
1413.0058,0,0.05565,1.3233e-08,10.077,10.132
1413.0181,0,0.05565,1.3235e-08,10.076,10.132
1413.0304,0,0.05565,1.3236e-08,10.076,10.132
1413.0427,0,0.05565,1.3237e-08,10.076,10.131
1413.0550,0,0.05565,1.3239e-08,10.075,10.131
1413.0673,0,0.05565,1.324e-08,10.075,10.13
1413.0796,0,0.05565,1.3241e-08,10.074,10.13
1413.0919,0,0.05565,1.3242e-08,10.074,10.13
1413.1042,0,0.05565,1.3244e-08,10.074,10.129
1413.1165,0,0.05565,1.3245e-08,10.073,10.129
1413.1288,0,0.05565,1.3246e-08,10.073,10.128
1413.1411,0,0.05565,1.3248e-08,10.072,10.128
1413.1534,0,0.05565,1.3249e-08,10.072,10.128
1413.1657,0,0.05565,1.325e-08,10.072,10.127
1413.1780,0,0.05565,1.3251e-08,10.071,10.127
1413.1903,0,0.05565,1.3253e-08,10.071,10.126
1413.2026,0,0.05565,1.3254e-08,10.07,10.126
1413.2149,0,0.05565,1.3255e-08,10.07,10.126
1413.2272,0,0.05565,1.3257e-08,10.07,10.125
1413.2395,0,0.05565,1.3258e-08,10.069,10.125
1413.2517,0,0.05565,1.3259e-08,10.069,10.124
1413.2640,0,0.05565,1.326e-08,10.068,10.124
1413.2763,0,0.05565,1.3262e-08,10.068,10.124
1413.2886,0,0.05565,1.3263e-08,10.068,10.123
1413.3009,0,0.05565,1.3264e-08,10.067,10.123
1413.3132,0,0.05565,1.3266e-08,10.067,10.122
1413.3255,0,0.05565,1.3267e-08,10.066,10.122
1413.3378,0,0.05565,1.3268e-08,10.066,10.122
1413.3501,0,0.05565,1.3269e-08,10.066,10.121
1413.3624,0,0.05565,1.3271e-08,10.065,10.121
1413.3747,0,0.05565,1.3272e-08,10.065,10.12
1413.3870,0,0.05565,1.3273e-08,10.064,10.12
1413.3993,0,0.05565,1.3275e-08,10.064,10.12
1413.4116,0,0.05565,1.3276e-08,10.064,10.119
1413.4239,0,0.05565,1.3277e-08,10.063,10.119
1413.4362,0,0.05565,1.3278e-08,10.063,10.118
1413.4485,0,0.05565,1.328e-08,10.062,10.118
1413.4608,0,0.05565,1.3281e-08,10.062,10.118
1413.4731,0,0.05565,1.3282e-08,10.062,10.117
1413.4854,0,0.05565,1.3284e-08,10.061,10.117
1413.4977,0,0.05565,1.3285e-08,10.061,10.116
1413.5100,0,0.05565,1.3286e-08,10.06,10.116
1413.5223,0,0.05565,1.3287e-08,10.06,10.116
1413.5346,0,0.05565,1.3289e-08,10.06,10.115
1413.5469,0,0.05565,1.329e-08,10.059,10.115
1413.5592,0,0.05565,1.3291e-08,10.059,10.114
1413.5715,0,0.05565,1.3292e-08,10.058,10.114
1413.5838,0,0.05565,1.3294e-08,10.058,10.114
1413.5961,0,0.05565,1.3295e-08,10.058,10.113
1413.6084,0,0.05565,1.3296e-08,10.057,10.113
1413.6207,0,0.05565,1.3298e-08,10.057,10.112
1413.6330,0,0.05565,1.3299e-08,10.056,10.112
1413.6453,0,0.05565,1.33e-08,10.056,10.112
1413.6576,0,0.05565,1.3301e-08,10.056,10.111
1413.6699,0,0.05565,1.3303e-08,10.055,10.111
1413.6822,0,0.05565,1.3304e-08,10.055,10.11
1413.6945,0,0.05565,1.3305e-08,10.054,10.11
1413.7068,0,0.05565,1.3307e-08,10.054,10.11
1413.7191,0,0.05565,1.3308e-08,10.054,10.109
1413.7314,0,0.05565,1.3309e-08,10.053,10.109
1413.7437,0,0.05565,1.331e-08,10.053,10.108
1413.7560,0,0.05565,1.3312e-08,10.052,10.108
1413.7683,0,0.05565,1.3313e-08,10.052,10.108
1413.7805,0,0.05565,1.3314e-08,10.052,10.107
1413.7928,0,0.05565,1.3315e-08,10.051,10.107
1413.8051,0,0.05565,1.3317e-08,10.051,10.106
1413.8174,0,0.05565,1.3318e-08,10.05,10.106
1413.8297,0,0.05565,1.3319e-08,10.05,10.106
1413.8420,0,0.05565,1.3321e-08,10.05,10.105
1413.8543,0,0.05565,1.3322e-08,10.049,10.105
1413.8666,0,0.05565,1.3323e-08,10.049,10.104
1413.8789,0,0.05565,1.3324e-08,10.048,10.104
1413.8912,0,0.05565,1.3326e-08,10.048,10.104
1413.9035,0,0.05565,1.3327e-08,10.048,10.103
1413.9158,0,0.05565,1.3328e-08,10.047,10.103
1413.9281,0,0.05565,1.333e-08,10.047,10.102
1413.9404,0,0.05565,1.3331e-08,10.046,10.102
1413.9527,0,0.05565,1.3332e-08,10.046,10.102
1413.9650,0,0.05565,1.3333e-08,10.046,10.101
1413.9773,0,0.05565,1.3335e-08,10.045,10.101
1413.9896,0,0.05565,1.3336e-08,10.045,10.1
1414.0019,0,0.05565,1.3337e-08,10.044,10.1
1414.0142,0,0.05565,1.3338e-08,10.044,10.1
1414.0265,0,0.05565,1.334e-08,10.044,10.099
1414.0388,0,0.05565,1.3341e-08,10.043,10.099
1414.0511,0,0.05565,1.3342e-08,10.043,10.098
1414.0634,0,0.05565,1.3344e-08,10.042,10.098
1414.0757,0,0.05565,1.3345e-08,10.042,10.098
1414.0880,0,0.05565,1.3346e-08,10.042,10.097
1414.1003,0,0.05565,1.3347e-08,10.041,10.097
1414.1126,0,0.05565,1.3349e-08,10.041,10.096
1414.1249,0,0.05565,1.335e-08,10.04,10.096
1414.1372,0,0.05565,1.3351e-08,10.04,10.096
1414.1495,0,0.05565,1.3352e-08,10.04,10.095
1414.1618,0,0.05565,1.3354e-08,10.039,10.095
1414.1741,0,0.05565,1.3355e-08,10.039,10.094
1414.1864,0,0.05565,1.3356e-08,10.038,10.094
1414.1987,0,0.05565,1.3357e-08,10.038,10.094
1414.2110,0,0.05565,1.3359e-08,10.038,10.093
1414.2233,0,0.05565,1.336e-08,10.037,10.093
1414.2356,0,0.05565,1.3361e-08,10.037,10.092
1414.2479,0,0.05565,1.3363e-08,10.036,10.092
1414.2602,0,0.05565,1.3364e-08,10.036,10.092
1414.2725,0,0.05565,1.3365e-08,10.036,10.091
1414.2848,0,0.05565,1.3366e-08,10.035,10.091
1414.2971,0,0.05565,1.3368e-08,10.035,10.09
1414.3093,0,0.05565,1.3369e-08,10.034,10.09
1414.3216,0,0.05565,1.337e-08,10.034,10.09
1414.3339,0,0.05565,1.3371e-08,10.034,10.089
1414.3462,0,0.05565,1.3373e-08,10.033,10.089
1414.3585,0,0.05565,1.3374e-08,10.033,10.088
1414.3708,0,0.05565,1.3375e-08,10.032,10.088
1414.3831,0,0.05565,1.3377e-08,10.032,10.088
1414.3954,0,0.05565,1.3378e-08,10.032,10.087
1414.4077,0,0.05565,1.3379e-08,10.031,10.087
1414.4200,0,0.05565,1.338e-08,10.031,10.086
1414.4323,0,0.05565,1.3382e-08,10.03,10.086
1414.4446,0,0.05565,1.3383e-08,10.03,10.086
1414.4569,0,0.05565,1.3384e-08,10.03,10.085
1414.4692,0,0.05565,1.3385e-08,10.029,10.085
1414.4815,0,0.05565,1.3387e-08,10.029,10.084
1414.4938,0,0.05565,1.3388e-08,10.028,10.084
1414.5061,0,0.05565,1.3389e-08,10.028,10.084
1414.5184,0,0.05565,1.339e-08,10.027,10.083
1414.5307,0,0.05565,1.3392e-08,10.027,10.083
1414.5430,0,0.05565,1.3393e-08,10.027,10.082
1414.5553,0,0.05565,1.3394e-08,10.026,10.082
1414.5676,0,0.05565,1.3396e-08,10.026,10.082
1414.5799,0,0.05565,1.3397e-08,10.025,10.081
1414.5922,0,0.05565,1.3398e-08,10.025,10.081
1414.6045,0,0.05565,1.3399e-08,10.025,10.08
1414.6168,0,0.05565,1.3401e-08,10.024,10.08
1414.6291,0,0.05565,1.3402e-08,10.024,10.08
1414.6414,0,0.05565,1.3403e-08,10.023,10.079
1414.6537,0,0.05565,1.3404e-08,10.023,10.079
1414.6660,0,0.05565,1.3406e-08,10.023,10.078
1414.6783,0,0.05565,1.3407e-08,10.022,10.078
1414.6906,0,0.05565,1.3408e-08,10.022,10.078
1414.7029,0,0.05565,1.3409e-08,10.021,10.077
1414.7152,0,0.05565,1.3411e-08,10.021,10.077
1414.7275,0,0.05565,1.3412e-08,10.021,10.076
1414.7398,0,0.05565,1.3413e-08,10.02,10.076
1414.7521,0,0.05565,1.3414e-08,10.02,10.076
1414.7644,0,0.05565,1.3416e-08,10.019,10.075
1414.7767,0,0.05565,1.3417e-08,10.019,10.075
1414.7890,0,0.05565,1.3418e-08,10.019,10.074
1414.8013,0,0.05565,1.342e-08,10.018,10.074
1414.8136,0,0.05565,1.3421e-08,10.018,10.074
1414.8259,0,0.05565,1.3422e-08,10.017,10.073
1414.8381,0,0.05565,1.3423e-08,10.017,10.073
1414.8504,0,0.05565,1.3425e-08,10.017,10.072
1414.8627,0,0.05565,1.3426e-08,10.016,10.072
1414.8750,0,0.05565,1.3427e-08,10.016,10.072
1414.8873,0,0.05565,1.3428e-08,10.015,10.071
1414.8996,0,0.05565,1.343e-08,10.015,10.071
1414.9119,0,0.05565,1.3431e-08,10.015,10.07
1414.9242,0,0.05565,1.3432e-08,10.014,10.07
1414.9365,0,0.05565,1.3433e-08,10.014,10.07
1414.9488,0,0.05565,1.3435e-08,10.013,10.069
1414.9611,0,0.05565,1.3436e-08,10.013,10.069
1414.9734,0,0.05565,1.3437e-08,10.013,10.068
1414.9857,0,0.05565,1.3438e-08,10.012,10.068
1414.9980,0,0.05565,1.344e-08,10.012,10.068
1415.0103,0,0.05565,1.3441e-08,10.011,10.067
1415.0226,0,0.05565,1.3442e-08,10.011,10.067
1415.0349,0,0.05565,1.3443e-08,10.011,10.066
1415.0472,0,0.05565,1.3445e-08,10.01,10.066
1415.0595,0,0.05565,1.3446e-08,10.01,10.066
1415.0718,0,0.05565,1.3447e-08,10.009,10.065
1415.0841,0,0.05565,1.3449e-08,10.009,10.065
1415.0964,0,0.05565,1.345e-08,10.009,10.064
1415.1087,0,0.05565,1.3451e-08,10.008,10.064
1415.1210,0,0.05565,1.3452e-08,10.008,10.063
1415.1333,0,0.05565,1.3454e-08,10.007,10.063
1415.1456,0,0.05565,1.3455e-08,10.007,10.063
1415.1579,0,0.05565,1.3456e-08,10.007,10.062
1415.1702,0,0.05565,1.3457e-08,10.006,10.062
1415.1825,0,0.05565,1.3459e-08,10.006,10.061
1415.1948,0,0.05565,1.346e-08,10.005,10.061
1415.2071,0,0.05565,1.3461e-08,10.005,10.061
1415.2194,0,0.05565,1.3462e-08,10.005,10.06
1415.2317,0,0.05565,1.3464e-08,10.004,10.06
1415.2440,0,0.05565,1.3465e-08,10.004,10.059
1415.2563,0,0.05565,1.3466e-08,10.003,10.059
1415.2686,0,0.05565,1.3467e-08,10.003,10.059
1415.2809,0,0.05565,1.3469e-08,10.003,10.058
1415.2932,0,0.05565,1.347e-08,10.002,10.058
1415.3055,0,0.05565,1.3471e-08,10.002,10.057
1415.3178,0,0.05565,1.3472e-08,10.001,10.057
1415.3301,0,0.05565,1.3474e-08,10.001,10.057
1415.3424,0,0.05565,1.3475e-08,10.001,10.056
1415.3547,0,0.05565,1.3476e-08,10,10.056
1415.3670,0,0.05565,1.3477e-08,9.9998,10.055
1415.3792,0,0.05565,1.3479e-08,9.9994,10.055
1415.3915,0,0.05565,1.348e-08,9.999,10.055
1415.4038,0,0.05565,1.3481e-08,9.9986,10.054
1415.4161,0,0.05565,1.3482e-08,9.9982,10.054
1415.4284,0,0.05565,1.3484e-08,9.9978,10.053
1415.4407,0,0.05565,1.3485e-08,9.9974,10.053
1415.4530,0,0.05565,1.3486e-08,9.997,10.053
1415.4653,0,0.05565,1.3487e-08,9.9966,10.052
1415.4776,0,0.05565,1.3489e-08,9.9962,10.052
1415.4899,0,0.05565,1.349e-08,9.9958,10.051
1415.5022,0,0.05565,1.3491e-08,9.9954,10.051
1415.5145,0,0.05565,1.3492e-08,9.995,10.051
1415.5268,0,0.05565,1.3494e-08,9.9946,10.05
1415.5391,0,0.05565,1.3495e-08,9.9942,10.05
1415.5514,0,0.05565,1.3496e-08,9.9938,10.049
1415.5637,0,0.05565,1.3497e-08,9.9934,10.049
1415.5760,0,0.05565,1.3499e-08,9.993,10.049
1415.5883,0,0.05565,1.35e-08,9.9926,10.048
1415.6006,0,0.05565,1.3501e-08,9.9922,10.048
1415.6129,0,0.05565,1.3503e-08,9.9918,10.047
1415.6252,0,0.05565,1.3504e-08,9.9914,10.047
1415.6375,0,0.05565,1.3505e-08,9.991,10.047
1415.6498,0,0.05565,1.3506e-08,9.9906,10.046
1415.6621,0,0.05565,1.3508e-08,9.9902,10.046
1415.6744,0,0.05565,1.3509e-08,9.9898,10.045
1415.6867,0,0.05565,1.351e-08,9.9894,10.045
1415.6990,0,0.05565,1.3511e-08,9.989,10.045
1415.7113,0,0.05565,1.3513e-08,9.9886,10.044
1415.7236,0,0.05565,1.3514e-08,9.9882,10.044
1415.7359,0,0.05565,1.3515e-08,9.9878,10.043
1415.7482,0,0.05565,1.3516e-08,9.9874,10.043
1415.7605,0,0.05565,1.3518e-08,9.987,10.043
1415.7728,0,0.05565,1.3519e-08,9.9866,10.042
1415.7851,0,0.05565,1.352e-08,9.9862,10.042
1415.7974,0,0.05565,1.3521e-08,9.9858,10.041
1415.8097,0,0.05565,1.3523e-08,9.9854,10.041
1415.8220,0,0.05565,1.3524e-08,9.985,10.041
1415.8343,0,0.05565,1.3525e-08,9.9846,10.04
1415.8466,0,0.05565,1.3526e-08,9.9842,10.04
1415.8589,0,0.05565,1.3528e-08,9.9838,10.039
1415.8712,0,0.05565,1.3529e-08,9.9834,10.039
1415.8835,0,0.05565,1.353e-08,9.983,10.039
1415.8958,0,0.05565,1.3531e-08,9.9826,10.038
